"Limbang, SARAWAK","ILP Miri, SARAWAK","Miri, SARAWAK","Samalaju, SARAWAK","Bintulu, SARAWAK","Mukah, SARAWAK","Kapit, SARAWAK","Sibu, SARAWAK","Sarikei, SARAWAK","Sri Aman, SARAWAK","Samarahan, SARAWAK","Kuching, SARAWAK"
40,50,53,53,58,30,36,52,47,39,37,52
38,48,54,53,58,30,35,52,47,37,36,49
37,47,53,53,58,30,35,52,45,36,35,47
36,44,53,52,58,29,33,52,45,35,34,46
36,44,52,52,58,30,34,51,44,35,34,46
34,43,52,53,58,29,33,51,43,33,33,47
33,42,52,52,58,27,32,50,41,32,32,47
33,39,52,52,58,28,32,48,38,31,32,48
32,39,52,52,58,29,31,47,37,30,32,49
32,38,52,52,58,27,32,45,34,32,33,49
26,36,52,52,58,27,32,44,32,31,34,50
25,35,52,52,58,26,30,43,30,30,38,50
24,34,52,51,58,26,31,42,30,30,40,50
24,34,52,52,58,25,31,42,31,31,40,49
23,35,52,52,58,27,32,42,33,32,41,49
23,36,52,52,58,27,30,41,38,33,40,48
23,35,52,52,58,26,31,41,49,34,40,47
23,34,52,52,58,27,29,42,52,36,38,47
24,33,52,52,58,28,30,43,52,37,37,48
25,33,52,52,58,30,27,41,52,39,37,50
25,33,52,54,58,32,29,40,52,39,36,51
32,33,52,54,58,33,31,41,52,38,36,51
34,31,52,54,58,35,31,42,52,38,36,51
36,32,52,54,58,36,31,44,52,38,36,51
38,34,52,54,58,36,31,45,53,39,35,52
40,35,52,54,59,37,30,45,52,40,36,52
40,36,53,54,59,37,29,46,52,41,37,52
41,37,53,53,59,38,30,46,52,43,37,52
41,36,52,53,59,38,31,49,52,43,36,52
42,36,53,53,59,40,31,52,52,44,36,52
43,37,53,53,59,41,31,52,52,46,37,52
43,38,53,53,59,42,32,52,53,46,36,52
43,38,53,53,59,40,33,52,53,47,38,52
43,40,53,53,59,41,33,52,53,45,38,52
43,41,55,53,59,40,31,52,53,45,41,52
43,41,55,53,59,41,30,52,53,46,41,52
43,43,55,53,59,41,30,53,53,44,43,52
43,43,55,52,59,41,30,52,53,44,42,52
43,42,55,52,59,41,31,52,52,44,41,52
43,40,55,52,59,41,33,53,52,43,42,52
43,41,54,52,59,41,34,53,51,41,41,52
43,41,54,52,59,40,34,53,52,40,42,52
42,41,54,51,59,39,34,53,52,40,43,52
42,41,54,51,59,38,34,54,52,38,43,51
44,41,54,47,59,36,33,54,52,41,44,51
40,41,54,46,59,34,32,54,52,43,44,51
39,42,54,44,59,34,34,54,52,43,45,49
37,42,54,43,59,32,35,53,52,43,45,47
37,41,54,42,59,32,36,53,52,42,46,46
36,41,54,43,59,31,37,54,52,40,44,46
35,40,54,44,59,30,37,54,52,38,44,45
35,40,54,44,59,30,37,54,52,37,44,44
34,41,55,45,59,29,36,53,52,35,45,44
33,40,55,44,59,28,38,52,52,33,44,45
33,39,55,44,59,27,37,52,52,32,43,44
33,39,55,45,60,27,37,53,52,32,42,44
32,40,55,45,60,28,37,53,52,31,42,45
32,37,54,44,60,28,36,53,52,31,42,45
32,36,52,44,60,27,37,53,52,31,39,45
33,36,52,44,60,27,39,53,52,30,38,44
33,35,52,45,60,26,40,53,52,30,37,43
34,35,52,45,60,26,41,53,52,30,36,42
34,37,52,45,60,27,41,53,52,30,36,40
33,37,52,45,60,26,40,53,52,30,35,40
34,37,52,45,60,26,39,52,51,30,35,40
33,36,52,45,60,26,38,52,43,29,34,40
33,36,52,47,60,26,38,52,38,29,34,41
33,35,52,48,60,26,38,51,40,28,34,42
30,34,52,47,60,26,40,51,47,26,33,40
26,34,52,47,60,26,41,49,49,27,31,41
26,33,52,48,60,26,40,49,49,27,29,40
26,32,51,49,60,26,40,50,48,31,30,41
24,31,50,50,60,26,41,49,48,34,28,40
23,30,44,51,61,25,41,50,48,38,28,40
23,31,41,51,61,25,41,50,47,40,28,39
23,30,39,51,61,24,41,50,48,41,27,39
24,29,36,51,61,24,44,51,48,42,26,39
24,29,34,51,61,23,43,51,48,44,28,38
23,28,32,51,61,22,44,52,48,44,29,37
24,27,30,50,61,22,44,51,48,44,28,36
23,25,29,48,61,22,44,50,47,45,28,36
22,24,28,48,61,22,45,50,47,44,28,36
22,23,28,48,61,24,45,49,47,45,28,36
22,22,28,47,61,25,43,49,46,45,25,36
22,22,27,47,61,26,43,50,47,46,23,37
21,20,28,47,61,27,40,51,46,46,24,36
20,18,27,47,61,28,41,51,44,46,24,36
21,19,28,45,61,28,41,52,45,46,25,36
20,18,28,45,61,30,40,52,51,46,25,35
21,18,29,44,61,31,41,52,52,46,28,34
22,16,29,42,61,33,42,53,54,46,32,35
21,17,28,43,61,33,42,53,54,47,33,34
22,16,27,43,61,34,39,53,53,50,34,34
22,16,28,42,61,35,39,54,52,49,36,32
22,17,29,42,61,36,38,54,52,50,37,34
22,17,30,42,61,37,38,54,52,48,37,34
23,19,30,41,61,39,37,54,52,47,38,35
23,20,30,40,62,41,37,54,52,45,37,35
24,19,30,40,62,43,36,55,52,45,38,36
24,21,30,40,62,46,36,55,53,45,39,37
23,21,31,39,62,49,35,55,53,45,40,37
22,21,32,39,62,51,34,55,53,45,40,38
23,21,32,39,62,51,35,55,53,45,39,39
23,21,32,40,62,52,35,56,53,45,41,40
22,22,34,40,62,52,34,56,52,44,41,40
22,22,35,41,62,52,34,56,52,44,42,41
22,22,36,43,62,52,34,56,52,44,41,40
23,22,37,43,62,52,34,56,53,44,43,40
23,22,38,44,62,52,33,56,53,44,45,40
24,24,38,45,62,52,35,56,53,43,46,41
25,26,37,47,62,52,35,56,54,44,46,42
24,26,38,49,62,52,34,56,54,43,45,41
24,28,41,51,62,52,36,55,53,44,45,41
25,28,42,51,62,52,36,55,52,44,43,41
25,29,43,52,62,52,36,55,46,43,37,40
25,31,45,52,62,52,36,55,49,43,37,41
25,32,46,52,62,52,39,55,48,39,37,41
25,32,47,52,62,52,38,55,49,38,37,42
24,34,49,52,62,52,38,54,48,36,37,43
24,35,51,52,62,52,38,54,49,37,38,45
24,35,52,51,62,52,38,53,49,37,40,45
24,36,53,51,63,51,37,54,47,37,42,46
24,37,54,51,63,51,37,54,47,37,43,46
24,37,55,51,63,49,37,54,47,36,43,45
25,39,55,50,63,47,38,54,47,36,43,46
26,38,55,50,63,46,39,53,47,37,43,46
26,37,55,51,63,46,39,53,47,37,43,46
26,37,56,51,63,45,38,53,47,38,42,46
27,36,56,52,63,45,38,54,47,39,42,46
27,37,56,52,63,47,38,54,48,41,40,45
28,36,56,52,63,46,38,54,49,43,39,44
28,37,56,52,63,45,39,54,47,44,36,42
28,38,56,52,63,43,42,54,50,46,34,41
28,36,56,52,63,41,40,54,51,47,32,41
28,36,56,51,63,38,40,54,52,46,32,41
29,37,56,51,63,36,43,54,52,48,31,41
29,37,56,49,63,36,41,54,52,46,31,41
29,40,56,48,63,35,40,54,51,45,31,42
27,42,56,46,63,34,40,55,51,45,30,43
27,40,56,44,63,33,39,55,46,44,31,44
28,41,55,42,63,32,35,56,46,44,29,45
28,42,55,41,63,32,33,56,46,43,28,45
29,42,55,41,63,32,33,56,48,40,27,47
29,44,55,42,63,31,31,56,48,37,24,46
28,45,54,43,63,30,32,56,49,35,22,47
29,48,52,43,65,30,33,56,49,34,20,47
29,52,51,43,65,31,33,55,48,34,18,47
29,53,48,43,65,31,34,55,48,33,17,47
28,54,46,43,65,32,32,55,48,32,16,47
28,56,45,43,65,32,31,55,47,31,15,46
28,58,45,43,65,33,30,55,47,30,15,46
28,60,41,41,65,35,32,56,46,29,15,47
27,62,41,38,65,35,31,57,46,29,15,45
28,64,41,37,65,35,31,58,45,26,15,46
27,65,41,35,65,35,31,58,44,23,16,47
27,66,40,31,65,34,29,58,43,21,16,48
27,66,40,31,65,34,26,58,41,20,17,47
26,66,39,31,65,34,26,57,39,19,18,49
26,66,39,32,65,34,25,57,32,19,19,50
25,65,39,33,65,34,22,57,29,18,19,50
25,65,38,34,65,34,22,57,29,18,21,49
25,65,38,35,65,33,21,57,38,18,22,48
25,65,38,36,65,33,20,56,41,18,22,48
26,65,38,37,65,33,21,56,40,19,21,47
24,65,36,37,65,33,22,55,40,19,21,46
25,66,35,37,65,33,24,55,39,21,21,44
24,66,32,38,65,33,24,55,39,23,22,41
25,65,33,40,65,32,25,55,38,24,23,40
25,65,34,39,65,32,24,55,37,26,24,38
24,65,34,40,69,31,24,56,37,29,24,36
24,63,34,40,69,30,25,56,37,29,25,35
24,61,35,40,69,28,24,55,36,31,25,34
25,60,34,41,69,28,24,56,36,33,27,33
26,58,35,42,69,27,23,57,36,33,28,33
26,57,35,42,69,24,23,57,36,32,26,32
25,54,34,43,69,21,22,55,36,32,27,31
26,52,33,43,69,19,22,53,37,32,25,31
25,44,32,44,69,18,22,52,37,32,26,31
25,43,32,46,70,21,23,51,37,32,27,31
25,42,32,47,70,21,23,51,37,32,26,32
25,39,32,49,70,21,23,51,37,33,26,33
25,40,33,51,70,22,23,51,37,34,25,31
25,42,32,51,70,24,23,52,42,34,24,29
26,43,32,51,70,23,23,52,46,36,25,29
26,43,33,52,70,24,26,52,52,36,24,29
25,44,32,51,70,24,27,52,49,38,24,29
26,45,33,51,70,25,27,52,48,39,25,30
26,43,33,51,71,26,27,53,49,40,27,35
25,42,35,51,71,26,27,53,49,40,28,36
29,38,36,51,71,28,28,53,49,38,28,37
34,38,39,48,71,29,29,52,49,40,27,38
38,39,38,47,71,31,29,52,48,41,27,38
42,43,38,48,72,32,29,52,49,40,28,39
43,38,39,50,25,33,29,53,49,38,28,40
52,39,39,50,25,34,29,53,49,38,28,41
54,40,39,50,25,35,28,54,49,38,28,42
55,40,40,49,26,36,28,55,50,37,27,42
57,40,39,49,26,37,29,55,50,38,26,43
58,39,40,50,26,38,29,54,50,39,27,43
59,39,40,50,26,38,29,54,50,40,26,43
60,40,40,49,26,38,29,54,48,41,28,42
60,39,40,49,26,37,28,54,49,43,28,41
60,39,39,47,26,34,28,54,49,43,27,41
61,40,39,46,26,34,29,54,49,45,27,39
61,41,39,44,26,34,29,54,49,43,27,39
61,41,38,41,26,34,29,53,47,42,27,40
62,39,37,38,26,34,29,53,40,41,27,41
63,39,36,38,26,34,30,53,35,39,26,40
64,38,36,38,26,33,30,53,28,40,25,39
64,38,37,41,26,34,30,53,24,37,24,38
63,37,36,42,26,33,31,53,23,35,23,36
63,39,36,43,26,32,30,52,22,34,22,30
63,40,35,44,26,31,30,52,22,34,21,29
63,43,33,43,26,30,27,52,24,35,21,30
61,42,32,44,26,30,28,52,24,34,23,30
61,42,34,43,27,29,28,52,24,33,24,31
60,38,37,39,27,28,27,51,24,34,23,30
59,39,37,37,31,28,26,50,23,34,22,30
57,39,37,36,31,27,25,49,24,32,22,31
55,38,39,35,31,27,25,43,23,30,22,30
53,39,38,35,31,26,25,37,23,30,23,31
51,39,39,33,31,26,24,32,23,28,24,31
45,40,38,30,31,25,24,34,23,27,24,30
38,41,38,29,31,26,23,32,24,26,23,30
34,42,39,29,31,26,23,32,24,26,22,30
34,43,37,28,31,26,23,33,23,26,22,31
34,43,37,28,31,27,24,34,23,25,22,30
33,43,35,27,31,27,23,34,23,25,24,31
33,42,36,27,31,26,23,34,23,26,25,31
34,41,36,26,31,25,23,35,24,26,26,31
31,42,36,25,31,24,23,35,25,27,26,31
27,41,36,23,31,23,23,36,25,27,26,31
22,39,35,22,31,23,22,37,25,27,26,32
22,40,35,18,31,23,21,36,25,27,27,32
22,42,35,18,31,23,19,35,26,28,28,33
21,42,33,17,31,22,19,35,28,28,29,34
21,40,33,16,31,22,21,34,27,28,28,35
21,38,32,16,31,22,23,34,26,27,28,32
21,40,31,16,31,22,21,34,25,26,25,31
21,39,29,17,31,22,21,33,26,25,24,30
22,38,27,19,31,21,22,33,26,25,23,29
21,38,25,20,35,21,22,33,26,25,22,29
21,37,25,20,35,22,23,32,25,25,22,28
23,37,24,20,35,21,24,32,25,25,23,27
22,36,24,19,35,21,24,32,25,24,22,26
22,35,23,20,35,20,24,30,24,24,21,26
25,34,24,20,35,20,23,29,24,24,21,25
25,33,23,19,35,20,24,30,24,24,21,25
25,33,22,19,35,20,24,30,23,25,21,25
25,32,23,19,36,20,24,29,23,25,21,25
25,32,24,19,36,20,24,28,22,26,21,26
24,32,25,20,36,19,24,29,22,26,18,26
24,32,25,21,36,19,24,29,21,25,18,25
23,33,25,21,36,20,24,29,21,24,18,24
27,32,24,21,36,20,25,29,20,24,18,24
27,33,25,20,36,20,24,28,21,24,18,23
26,34,25,21,36,19,26,27,21,24,18,23
26,34,25,22,36,19,26,27,20,24,17,24
26,32,25,22,36,19,27,27,21,24,16,23
26,30,26,22,36,20,28,26,19,24,16,22
25,31,25,22,36,20,27,26,20,24,16,22
26,31,26,22,36,20,27,26,20,25,15,22
25,28,26,22,36,19,27,27,21,26,16,22
25,28,27,22,36,19,28,28,20,25,17,22
23,29,28,19,36,19,28,27,19,23,17,22
24,28,29,19,39,20,28,27,19,22,17,23
24,29,30,19,39,19,27,27,19,22,17,23
21,31,32,21,39,20,26,26,20,22,17,23
21,31,33,23,39,20,26,26,20,22,16,24
21,32,33,23,39,20,26,27,20,23,16,24
18,31,33,23,39,21,26,27,20,23,16,24
18,32,34,24,39,20,27,27,20,23,16,24
18,31,34,24,39,20,26,27,21,22,16,25
17,31,34,24,39,20,26,28,20,22,16,23
17,31,33,25,39,19,26,28,21,21,16,23
17,31,33,25,39,19,25,27,22,21,17,22
17,33,34,25,39,19,25,26,22,21,16,22
17,32,33,24,39,19,25,25,22,21,15,22
12,32,34,24,39,19,24,26,21,20,14,23
12,31,33,24,39,19,24,26,21,20,16,23
17,31,33,22,39,19,21,25,25,20,16,23
17,29,33,22,39,19,21,24,35,20,16,22
18,29,33,22,39,19,20,23,37,20,17,22
17,30,32,22,39,19,21,24,40,18,17,22
18,30,36,23,39,20,24,26,39,18,17,22
18,31,39,25,39,20,26,29,38,18,18,22
18,32,40,24,39,20,27,32,40,20,18,24
18,32,41,24,39,20,27,34,40,23,17,25
17,32,41,25,39,20,27,36,41,25,18,26
17,33,41,24,42,19,27,37,41,26,20,26
17,34,42,23,42,19,27,37,42,26,22,27
17,34,40,21,42,18,27,38,42,27,22,28
17,34,41,20,42,19,27,37,43,28,22,28
17,34,41,20,42,19,28,37,43,27,23,29
17,36,40,20,42,19,28,36,44,27,24,29
17,35,40,19,42,20,28,34,45,27,25,29
17,36,40,20,42,20,29,35,45,27,26,28
17,37,40,20,42,20,28,34,45,28,26,29
16,39,39,21,42,20,30,35,45,29,25,30
17,38,39,22,42,20,31,36,45,31,25,29
17,37,39,26,42,21,31,38,45,32,25,30
17,37,39,30,42,22,31,40,47,32,25,30
18,37,40,32,42,22,32,40,48,33,26,30
18,37,39,33,42,22,32,41,48,32,24,30
13,37,40,34,42,22,34,43,43,33,24,30
13,37,39,33,42,22,35,45,34,33,24,30
13,36,40,33,42,22,35,46,28,32,23,30
13,37,39,35,42,21,34,46,25,33,23,29
13,35,36,35,42,21,31,44,26,33,23,30
13,34,36,34,42,21,28,40,25,32,24,29
13,35,38,34,42,21,26,37,24,30,24,28
14,35,42,34,42,21,25,35,23,27,26,29
15,37,47,34,42,21,26,34,22,27,25,30
19,38,51,34,45,21,25,33,24,28,24,31
20,38,51,34,45,21,26,32,23,27,24,32
20,37,51,33,45,20,26,31,21,27,25,31
21,36,51,34,45,19,26,31,21,27,25,31
21,36,51,35,45,19,26,31,20,28,24,31
21,34,51,35,45,18,25,31,20,28,23,31
22,35,51,35,45,18,24,32,19,28,22,31
22,34,51,34,45,18,25,32,19,28,22,32
22,35,51,34,45,18,25,33,19,27,22,32
23,33,52,33,45,18,25,33,20,26,22,33
23,33,52,33,45,20,25,32,19,25,22,34
23,31,52,30,45,20,25,32,18,23,22,33
23,31,52,28,45,20,26,32,16,23,22,33
22,33,52,27,45,20,26,31,15,23,22,32
23,33,52,26,45,19,26,31,15,23,24,32
23,36,52,26,45,22,26,31,16,23,24,32
23,40,52,27,45,22,25,31,16,23,23,33
23,41,52,28,45,22,26,31,17,24,24,33
23,40,52,30,45,22,25,30,17,24,24,33
22,41,52,30,45,22,24,31,17,23,24,33
24,42,52,30,45,22,24,31,18,24,23,33
24,41,51,31,45,22,24,31,18,25,22,34
22,41,44,31,45,23,24,32,19,27,20,32
24,38,39,32,45,24,25,32,19,26,19,30
20,36,36,34,48,24,25,33,19,25,20,28
27,35,36,35,48,25,24,34,19,25,19,27
33,35,35,34,48,25,24,34,19,24,19,26
33,34,35,35,48,25,24,34,20,23,18,27
37,34,34,35,48,25,24,35,20,23,19,26
42,35,33,40,48,25,25,34,20,23,18,26
42,35,33,40,48,25,25,34,20,23,18,26
42,36,33,41,48,25,25,35,19,22,17,25
42,36,33,41,48,25,25,34,20,23,18,25
41,35,31,41,48,25,24,34,19,23,17,25
41,36,32,42,48,25,24,35,19,24,17,25
41,37,31,45,48,23,23,36,20,25,16,26
45,38,31,48,48,22,23,36,21,25,16,26
44,36,31,50,48,23,23,37,22,24,16,28
44,36,32,51,48,22,23,37,22,25,15,28
44,33,31,51,48,21,24,36,23,25,15,27
44,31,30,50,48,20,23,35,23,25,15,26
43,31,31,47,48,21,24,34,23,24,15,27
43,30,31,43,48,21,25,34,23,24,14,26
43,29,29,43,48,20,25,36,22,25,15,26
42,29,27,43,48,20,27,36,22,23,15,26
42,31,27,41,48,19,26,36,22,21,15,24
43,31,28,40,48,18,26,35,22,18,16,24
40,32,28,40,48,16,25,33,23,17,17,24
48,32,27,41,50,16,25,33,22,18,18,25
42,32,27,41,50,16,25,33,22,18,18,24
35,33,26,41,50,17,27,34,22,19,17,24
35,34,26,40,50,17,26,34,21,19,19,23
31,33,26,38,50,18,26,34,22,20,19,23
26,32,27,34,50,18,26,35,21,20,19,24
26,32,27,35,50,19,25,35,21,20,20,25
26,31,27,38,50,19,26,34,21,21,20,25
25,31,28,41,50,18,26,34,21,21,20,25
25,32,28,41,50,17,26,34,22,21,20,24
26,32,27,39,50,18,27,32,22,19,20,24
25,31,27,36,50,18,27,30,21,18,21,22
22,31,27,33,50,18,26,29,21,18,21,22
22,31,27,32,50,18,26,28,20,18,20,20
22,30,25,31,50,19,25,28,20,18,20,20
22,31,26,30,50,20,24,28,19,18,20,21
23,30,26,32,50,20,26,30,18,19,19,21
23,31,25,34,50,20,25,32,17,20,20,21
22,31,26,35,50,20,24,33,17,20,21,22
22,32,26,35,50,20,23,31,18,21,20,22
21,33,24,36,50,21,23,31,18,23,20,22
21,32,22,37,50,21,25,32,19,23,20,22
21,32,22,39,50,22,32,32,18,23,21,23
21,32,21,37,50,23,32,34,18,24,20,24
13,32,20,35,51,22,32,34,17,24,18,24
12,33,20,35,51,22,33,35,18,23,17,24
13,32,20,36,51,22,32,35,17,23,17,25
13,32,21,37,51,22,32,36,18,22,17,27
12,34,21,40,51,21,33,35,18,21,17,26
12,35,21,40,51,22,34,36,19,22,16,26
11,37,20,39,51,22,34,37,19,22,15,27
12,37,21,37,51,23,34,38,19,21,15,28
13,38,21,34,51,23,34,38,19,22,15,28
13,39,21,34,51,25,34,39,19,23,17,30
12,38,21,33,51,25,32,39,18,24,17,30
12,40,23,32,51,26,31,40,19,25,17,31
11,41,23,32,51,27,31,39,19,26,18,33
12,43,23,31,51,28,31,40,19,27,19,33
12,44,25,30,51,29,32,40,19,26,19,33
11,44,26,30,51,29,30,39,19,27,19,34
12,44,26,28,51,29,30,38,20,26,20,35
12,45,27,27,51,30,29,37,20,26,21,35
13,47,26,25,51,31,30,37,21,27,21,35
13,46,28,25,51,31,31,38,19,26,20,35
13,45,30,24,51,31,31,39,19,25,20,36
13,45,32,24,51,30,29,38,18,25,20,36
13,45,32,23,51,30,22,36,18,26,21,36
12,44,31,23,51,30,21,35,18,25,21,35
12,45,32,23,52,30,21,34,18,NA,21,35
12,44,32,23,52,31,21,32,18,NA,21,36
12,44,32,23,52,30,21,31,19,NA,23,35
12,45,32,22,52,29,21,31,19,NA,23,34
12,44,31,19,52,29,20,31,18,NA,23,35
12,43,31,18,52,28,21,31,18,NA,24,36
12,41,31,17,52,28,21,28,18,NA,25,34
12,42,30,16,52,27,21,27,18,NA,25,34
11,42,31,17,52,27,21,27,18,NA,25,35
11,42,31,17,52,27,23,28,18,NA,25,35
11,43,32,19,52,28,23,27,19,NA,25,35
12,42,32,19,52,28,24,28,19,NA,25,35
12,40,31,18,52,27,24,30,21,NA,24,35
12,41,31,19,52,25,23,32,22,NA,24,35
11,41,29,20,52,25,24,33,22,NA,24,35
12,40,29,21,52,24,25,34,23,NA,24,35
13,40,30,23,52,24,26,36,24,NA,24,35
13,38,30,24,52,24,27,40,24,NA,23,35
14,38,31,26,52,24,26,45,23,NA,22,35
15,39,31,27,52,23,25,45,25,NA,23,35
16,38,31,28,52,23,24,46,25,NA,23,35
17,39,30,30,52,24,24,48,25,NA,23,36
18,40,30,30,52,24,25,49,25,NA,21,36
19,40,31,31,52,25,27,51,26,NA,22,37
19,39,31,33,52,26,26,52,27,NA,21,37
20,41,30,33,52,26,26,52,28,NA,21,37
20,42,31,33,52,27,26,52,27,NA,20,38
20,43,32,34,52,28,25,52,27,26,19,40
20,43,33,35,52,29,25,52,27,27,19,40
19,46,34,36,52,30,25,52,27,26,19,39
20,46,36,37,52,30,24,52,28,25,19,40
20,45,36,37,52,31,26,53,28,26,20,41
20,47,36,37,52,32,25,53,27,26,20,40
20,49,36,37,52,33,25,53,28,27,19,40
20,48,35,38,52,32,24,53,27,27,19,41
21,49,35,37,52,31,24,53,26,27,20,41
21,50,35,38,52,30,26,53,25,27,19,40
21,50,36,42,52,31,28,53,24,27,19,41
22,51,36,44,52,31,26,53,23,28,20,42
21,52,37,44,52,31,27,52,22,28,19,42
20,52,37,44,52,30,26,53,22,27,21,42
20,52,36,45,52,32,26,52,22,28,21,42
20,52,36,45,52,34,26,52,22,30,23,42
20,52,40,48,52,36,29,51,22,31,24,44
20,52,42,48,52,37,32,51,21,31,25,44
21,52,45,45,52,37,32,51,23,31,25,43
21,52,45,46,52,37,32,51,24,31,24,41
21,52,46,47,52,35,32,50,24,32,24,40
21,52,47,46,53,34,34,50,23,32,24,43
21,52,48,47,53,34,34,51,23,32,24,44
20,52,47,48,53,35,33,50,23,32,25,43
21,52,48,48,53,35,34,49,22,33,26,40
22,52,48,48,53,36,35,47,22,33,25,40
23,52,47,47,53,35,34,48,22,NA,26,39
22,52,46,47,53,35,35,48,22,NA,26,38
23,53,47,48,53,34,34,48,22,NA,25,36
23,52,48,48,53,34,34,49,22,NA,25,36
22,52,49,49,53,34,36,48,22,NA,24,35
23,52,50,49,53,33,38,48,22,NA,24,34
22,52,50,49,53,33,39,48,22,NA,23,34
22,52,50,49,53,34,38,49,22,NA,24,34
23,52,51,45,53,35,38,49,24,NA,24,33
22,52,51,43,53,35,41,48,24,NA,23,33
23,51,51,42,53,36,39,48,24,NA,24,32
22,51,51,42,53,36,39,48,24,NA,22,31
22,49,51,41,53,36,39,48,25,NA,22,31
23,51,51,39,53,33,40,51,26,NA,21,32
24,51,48,36,53,32,39,51,26,NA,20,31
24,50,45,37,53,32,39,51,27,NA,19,30
24,51,47,39,53,33,39,49,25,NA,19,30
23,51,50,39,53,33,39,47,24,NA,19,30
24,52,51,38,53,34,38,46,23,NA,19,30
25,52,52,39,53,34,37,44,24,NA,19,25
26,52,52,39,53,34,37,42,24,NA,19,24
27,52,52,39,53,33,37,42,24,NA,18,24
27,52,52,38,53,32,36,42,24,NA,17,25
27,52,52,38,53,30,35,41,24,NA,17,24
27,52,52,38,53,30,35,41,24,27,16,25
28,53,52,38,53,30,34,41,24,27,16,25
29,52,52,37,53,30,34,40,23,27,15,24
31,52,52,36,53,29,33,39,23,27,15,25
31,52,51,35,53,29,30,39,23,26,15,25
31,52,52,34,53,30,29,38,24,26,15,26
30,52,51,33,53,31,29,37,23,26,16,27
31,52,51,31,53,31,29,36,22,26,15,28
31,53,51,30,53,30,27,36,21,25,16,29
31,53,51,29,53,28,25,36,20,25,16,28
30,53,50,29,53,28,24,35,20,25,14,29
31,53,49,29,53,28,24,33,20,23,14,29
31,53,49,29,53,27,23,31,21,23,15,29
30,53,48,29,53,28,22,26,19,22,14,29
29,53,47,28,53,27,20,24,18,22,15,29
27,53,45,27,53,26,18,23,18,22,14,30
26,53,42,26,53,24,18,24,18,22,15,31
25,52,41,25,53,24,19,25,18,23,14,31
24,52,48,25,53,24,20,26,19,22,15,32
22,52,47,24,54,24,21,26,19,22,15,33
21,52,46,24,54,24,22,27,18,22,15,31
20,52,44,23,54,24,23,26,18,23,14,31
19,52,44,23,54,24,23,28,18,23,16,33
18,53,45,22,54,24,22,29,18,24,19,35
17,53,45,22,54,24,23,28,18,24,23,37
17,52,44,22,54,24,24,29,18,23,29,38
16,53,44,22,54,23,23,28,19,23,34,41
14,52,44,23,54,23,24,29,19,24,37,43
17,52,44,24,54,22,24,29,19,24,39,44
16,52,43,28,54,21,26,29,20,24,40,43
16,52,43,29,54,20,26,30,20,25,40,43
16,53,44,30,54,21,26,29,20,25,40,43
16,52,45,30,54,21,27,29,20,25,40,42
16,52,45,31,54,21,26,29,20,24,41,43
16,52,46,32,54,22,27,29,20,25,43,42
16,52,46,33,54,23,27,29,19,25,43,42
16,53,47,33,54,23,26,29,19,24,42,42
18,53,48,35,54,23,27,29,19,24,42,40
19,53,47,36,54,24,28,29,20,24,43,39
19,52,49,36,54,25,28,30,22,24,44,39
20,53,52,37,54,26,28,30,24,25,45,41
21,53,52,38,54,27,27,30,25,26,46,42
22,53,48,40,54,28,25,29,25,27,47,42
23,54,47,40,54,29,25,30,25,27,48,45
24,54,45,40,54,30,24,31,27,28,49,49
24,55,46,40,54,31,25,31,27,29,50,51
25,55,47,41,54,31,26,29,28,30,49,51
25,55,49,42,54,31,26,29,29,30,48,51
26,55,49,42,54,32,25,29,29,30,45,50
26,55,51,45,54,33,25,28,30,29,39,50
26,55,51,48,54,33,26,28,29,31,34,49
25,55,52,48,54,33,26,28,30,31,32,46
23,56,52,48,54,33,25,28,29,31,33,47
24,56,52,47,54,34,23,29,29,31,41,48
24,56,52,46,54,34,22,30,28,30,43,49
24,55,52,46,54,33,23,32,30,30,43,50
24,56,52,48,54,34,24,32,30,31,43,51
24,56,52,50,54,37,24,33,30,31,42,52
25,56,52,51,54,36,25,34,31,31,40,52
26,56,52,51,54,37,26,35,32,32,40,52
27,56,52,51,54,37,28,37,31,32,40,52
26,56,52,51,54,38,29,39,33,32,41,52
26,57,52,51,54,37,28,41,33,32,42,52
27,57,52,51,54,37,29,42,32,32,42,52
28,57,52,51,54,36,30,43,32,30,42,53
29,58,51,51,54,36,31,45,32,28,41,53
29,58,48,51,54,37,31,46,32,27,43,53
29,57,48,51,55,34,32,49,32,27,43,53
28,57,48,51,55,35,32,48,31,25,45,53
28,56,47,52,55,35,32,49,31,24,45,52
27,56,46,52,55,35,31,49,31,23,44,52
27,56,46,52,55,35,32,48,31,23,45,53
27,57,47,52,55,34,33,49,31,23,45,52
27,58,46,52,55,35,33,50,32,23,46,52
27,58,47,52,55,35,33,49,33,22,48,52
28,58,45,52,55,35,33,49,32,22,47,52
28,58,43,52,55,36,33,49,33,22,45,52
27,57,44,52,55,37,33,48,33,22,37,52
27,57,43,52,55,36,33,48,33,23,36,52
28,56,42,52,55,36,32,46,32,23,39,52
28,56,42,52,55,35,32,45,32,24,39,52
27,56,42,52,55,33,33,44,32,23,40,51
27,56,42,52,55,33,32,42,31,23,41,51
28,57,42,51,55,32,31,40,30,23,41,50
27,57,42,51,55,31,29,39,30,23,41,50
31,57,42,49,55,29,30,37,28,23,39,49
30,56,41,49,55,28,31,35,27,23,38,48
30,56,40,47,55,27,29,33,26,24,37,49
